WordInds,LexSemErr,ONsize,Frequency,Concreteness,ItemCrossedThreshold,Repeated_name,Repeated_code,Word
250.0,26.741637075266386,5.0,0.040951387,1.0,1.0,repeated,1,monk
251.0,18.330466553706756,4.0,0.012580767,-1.0,1.0,repeated,1,fiat
252.0,30.474712357439934,2.0,0.030012059,1.0,1.0,repeated,1,logo
253.0,25.55278202875356,8.0,0.040890193,1.0,1.0,repeated,1,melt
254.0,22.256888022741812,6.0,0.020903151,1.0,1.0,repeated,1,kale
255.0,22.667534129700236,6.0,0.045800112,-1.0,1.0,repeated,1,gain
256.0,22.421734637325955,4.0,0.023797268,-1.0,1.0,repeated,1,drab
257.0,12.048326326532937,0.0,0.057668149,-1.0,1.0,repeated,1,upon
258.0,13.473286673156997,9.0,0.024162632,-1.0,1.0,repeated,1,plop
259.0,29.333043881422952,8.0,0.041136769,1.0,1.0,repeated,1,bass
260.0,24.94617888602404,2.0,0.027791076,1.0,1.0,repeated,1,twig
261.0,23.078857854515302,13.0,0.042195065,-1.0,1.0,repeated,1,fame
262.0,24.720939837355825,7.0,0.021671676,1.0,1.0,repeated,1,kilt
263.0,22.054612360203446,4.0,0.042387646,1.0,1.0,repeated,1,dial
264.0,21.59399284516723,5.0,0.047796116,1.0,1.0,repeated,1,jean
265.0,22.755212190411523,12.0,0.045481543,1.0,1.0,repeated,1,pile
266.0,21.379737877353392,5.0,0.025467504,1.0,1.0,repeated,1,yawn
267.0,12.87618989127834,2.0,0.02744911,-1.0,1.0,repeated,1,feud
268.0,13.756823922846625,11.0,0.028331024,-1.0,1.0,repeated,1,rite
269.0,33.08957003878368,7.0,0.028636994,1.0,1.0,repeated,1,haze
270.0,32.61780316150778,7.0,0.048379259,-1.0,1.0,repeated,1,ease
271.0,21.98680506577947,4.0,0.050494052,-1.0,1.0,repeated,1,drew
272.0,22.24743682513207,6.0,0.030260434,1.0,1.0,repeated,1,lobe
273.0,14.152676772191352,7.0,0.0357193,-1.0,1.0,repeated,1,pact
274.0,22.21227748135214,3.0,0.043112975,1.0,1.0,repeated,1,bait
275.0,22.73953374743279,12.0,0.05009989,-1.0,1.0,repeated,1,wide
276.0,22.155102816847,3.0,0.010836738,-1.0,1.0,repeated,1,yelp
277.0,24.31645930641806,14.0,0.045823509,1.0,1.0,repeated,1,dame
278.0,20.670191009731248,0.0,0.010836738,1.0,1.0,repeated,1,ovum
279.0,12.993595081110792,3.0,0.05989813,-1.0,1.0,repeated,1,join
280.0,21.84178663002127,7.0,0.032924173,1.0,1.0,repeated,1,harp
281.0,22.245146542994743,6.0,0.005419269,-1.0,1.0,repeated,1,jeer
282.0,16.631373627915185,1.0,0.037088965,-1.0,1.0,repeated,1,trek
283.0,21.344235020877644,0.0,0.029927467,1.0,1.0,repeated,1,hobo
284.0,14.167152108663695,12.0,0.037357139,-1.0,1.0,repeated,1,sunk
285.0,25.25381896826739,9.0,0.043732114,1.0,1.0,repeated,1,pork
286.0,29.451593519111686,1.0,0.039597919,1.0,1.0,repeated,1,crib
287.0,24.301823616484807,5.0,0.017175717,-1.0,1.0,repeated,1,sown
288.0,27.891945131815554,10.0,0.045722719,1.0,1.0,repeated,1,barn
289.0,21.783210437255498,4.0,0.037454329,1.0,1.0,repeated,1,yank
290.0,12.577423293913235,0.0,0.036190853,-1.0,1.0,repeated,1,jinx
291.0,27.82597616566366,5.0,0.018743363,-1.0,1.0,repeated,1,wisp
292.0,21.753941160473765,3.0,0.025467504,1.0,1.0,repeated,1,perm
293.0,14.801219272666987,8.0,0.032508414,-1.0,1.0,repeated,1,poll
294.0,14.797630530249009,14.0,0.056699843,-1.0,1.0,repeated,1,dare
295.0,22.303346152365624,9.0,0.033590108,1.0,1.0,repeated,1,cork
296.0,27.615866088088875,1.0,0.042034881,1.0,1.0,repeated,1,drum
297.0,22.216875973437624,6.0,0.041376145,1.0,1.0,repeated,1,soil
298.0,27.774975823931765,12.0,0.03132413,1.0,1.0,repeated,1,lice
299.0,26.695705451551504,4.0,0.021167726,-1.0,1.0,repeated,1,blab
300.0,13.668600006492152,10.0,0.036986375,-1.0,1.0,repeated,1,vile
301.0,13.232852731409878,2.0,0.046041288,-1.0,1.0,repeated,1,self
302.0,21.43459100550875,0.0,0.028834974,1.0,1.0,repeated,1,quad
303.0,13.395707470099543,7.0,0.015210309,-1.0,1.0,repeated,1,wean
304.0,22.021090097697165,10.0,0.025762675,1.0,1.0,repeated,1,mead
305.0,21.167245330857842,1.0,0.012580767,-1.0,1.0,repeated,1,ashy
306.0,34.19203514835489,4.0,0.05092241,1.0,1.0,repeated,1,drag
307.0,23.49345455607346,10.0,0.016727561,-1.0,1.0,repeated,1,rend
308.0,12.377697882427244,2.0,0.055420169,-1.0,1.0,repeated,1,plus
309.0,26.535833062970728,4.0,0.02744911,1.0,1.0,repeated,1,duet
310.0,21.949114762507506,15.0,0.042952791,1.0,1.0,repeated,1,mill
311.0,16.678189234097616,6.0,0.036917982,-1.0,1.0,repeated,1,fled
312.0,13.193625216427979,1.0,0.023016144,-1.0,1.0,repeated,1,gory
313.0,22.50697429405397,9.0,0.03652562,-1.0,1.0,repeated,1,ripe
314.0,21.828092052295382,3.0,0.027791076,1.0,1.0,repeated,1,hurl
315.0,21.789343374181247,8.0,0.00979284,1.0,1.0,repeated,1,spay
316.0,22.27561906050314,12.0,0.045051385,1.0,1.0,repeated,1,slap
317.0,21.517962931394756,3.0,0.044059682,1.0,1.0,repeated,1,shed
318.0,12.946398972837935,0.0,0.053141592,-1.0,1.0,repeated,1,liar
319.0,18.566166633128383,13.0,0.035636508,-1.0,1.0,repeated,1,lent
320.0,11.617586351144016,0.0,0.040393441,-1.0,1.0,repeated,1,echo
321.0,19.38654599640426,13.0,0.017175717,-1.0,1.0,repeated,1,rile
322.0,22.07152131642407,5.0,0.028224834,1.0,1.0,repeated,1,wasp
323.0,28.139095408924042,4.0,0.018743363,-1.0,1.0,repeated,1,doer
324.0,20.909450354837304,12.0,0.046095283,-1.0,1.0,repeated,1,ward
325.0,25.405600004169298,5.0,0.045186372,1.0,1.0,repeated,1,chin
326.0,22.804646944621318,12.0,0.030656396,1.0,1.0,repeated,1,dome
327.0,26.264442868706123,10.0,0.039887691,1.0,1.0,repeated,1,fart
328.0,13.253779513293143,7.0,0.054669642,-1.0,1.0,repeated,1,main
329.0,22.05408423653035,2.0,0.044803009,-1.0,1.0,repeated,1,july
330.0,21.626972928053778,6.0,0.020345206,1.0,1.0,repeated,1,leer
331.0,25.792141604416628,10.0,0.046244668,1.0,1.0,repeated,1,port
332.0,20.221918652445613,3.0,0.025161534,-1.0,1.0,repeated,1,racy
333.0,21.36478396102879,2.0,0.030656396,1.0,1.0,repeated,1,hula
334.0,33.374038342526084,3.0,0.042558629,1.0,1.0,repeated,1,chew
335.0,20.47385925891468,10.0,0.023797268,-1.0,1.0,repeated,1,toke
336.0,13.694168416422034,10.0,0.060432678,-1.0,1.0,repeated,1,fool
337.0,30.609086126414883,4.0,0.017175717,1.0,1.0,repeated,1,hemp
338.0,31.040069264340055,12.0,0.038764601,1.0,1.0,repeated,1,dove
339.0,14.40095184982631,11.0,0.026047047,-1.0,1.0,repeated,1,gore
340.0,22.513529409474103,3.0,0.023797268,-1.0,1.0,repeated,1,coax
341.0,22.490015049230614,3.0,0.065799752,-1.0,1.0,repeated,1,free
342.0,21.503328747777147,9.0,0.026586994,1.0,1.0,repeated,1,spam
343.0,21.41332676653745,1.0,0.043298357,1.0,1.0,repeated,1,menu
344.0,12.085765761964527,0.0,0.058870431,-1.0,1.0,repeated,1,evil
345.0,21.343076116915093,0.0,0.028834974,1.0,1.0,repeated,1,luau
346.0,21.83634576410841,8.0,0.040281852,1.0,1.0,repeated,1,loop
347.0,12.34518071545362,1.0,0.019423696,-1.0,1.0,repeated,1,ajar
348.0,21.87509626840401,3.0,0.045515739,1.0,1.0,repeated,1,palm
349.0,19.920166683917095,6.0,0.042675618,-1.0,1.0,repeated,1,hint
350.0,19.589038612353217,11.0,0.030733788,-1.0,1.0,repeated,1,gall
351.0,40.626880560825924,8.0,0.018379799,1.0,1.0,repeated,1,vise
352.0,30.75435684436789,7.0,0.033320135,1.0,1.0,repeated,1,woof
353.0,14.10299886914051,13.0,0.047805115,-1.0,1.0,repeated,1,lack
354.0,22.46233126220009,2.0,0.038255251,-1.0,1.0,repeated,1,heir
355.0,14.797036786713003,7.0,0.028118644,-1.0,1.0,repeated,1,perk
356.0,29.124337662108314,3.0,0.043658321,1.0,1.0,repeated,1,twin
357.0,21.549601852208262,2.0,0.023417505,1.0,1.0,repeated,1,purr
358.0,25.96928297788289,16.0,0.041907093,1.0,1.0,repeated,1,cane
359.0,22.058309129622128,1.0,0.008588758,-1.0,1.0,repeated,1,bios
360.0,21.50193040299867,7.0,0.044752614,1.0,1.0,repeated,1,clay
361.0,36.223198156709195,5.0,0.052416263,1.0,1.0,repeated,1,soft
362.0,13.755483985841161,10.0,0.020903151,-1.0,1.0,repeated,1,bide
363.0,12.801331676350973,3.0,0.040699411,-1.0,1.0,repeated,1,fuss
364.0,13.785354161014302,13.0,0.044306258,-1.0,1.0,repeated,1,heal
365.0,21.280391487517807,1.0,0.012580767,1.0,1.0,repeated,1,cyan
366.0,22.05810882809593,14.0,0.029841076,1.0,1.0,repeated,1,dill
367.0,22.690171212830496,4.0,0.008588758,-1.0,1.0,repeated,1,rasp
368.0,38.00483556603052,5.0,0.036113461,1.0,1.0,repeated,1,mutt
369.0,21.588584166903097,9.0,0.032569608,1.0,1.0,repeated,1,wick
370.0,21.73370544084182,3.0,0.023797268,-1.0,1.0,repeated,1,clog
371.0,22.10745119978474,11.0,0.045328558,1.0,1.0,repeated,1,sack
372.0,21.796606397732223,4.0,0.030656396,1.0,1.0,repeated,1,barf
373.0,14.470747324099378,11.0,0.049061392,-1.0,1.0,repeated,1,cure
374.0,13.352744126258084,11.0,0.032924173,-1.0,1.0,repeated,1,peed
375.0,12.42616046668181,1.0,0.065213009,-1.0,1.0,repeated,1,news
376.0,22.618787249265353,13.0,0.029216537,1.0,1.0,repeated,1,mast
377.0,30.441003633864955,4.0,0.020629578,1.0,1.0,repeated,1,tyke
378.0,29.191046646578116,6.0,0.038710606,1.0,1.0,repeated,1,grid
379.0,13.477006131594816,5.0,0.048379259,-1.0,1.0,repeated,1,bout
380.0,26.375798229786035,3.0,0.040634618,1.0,1.0,repeated,1,haul
381.0,22.64973799227754,16.0,0.045027987,-1.0,1.0,repeated,1,rear
382.0,14.83492849573382,2.0,0.025906661,-1.0,1.0,repeated,1,verb
383.0,18.960227912037926,9.0,0.031806483,-1.0,1.0,repeated,1,goon
384.0,21.65833041859876,6.0,0.037709904,1.0,1.0,repeated,1,crop
385.0,27.059623564017386,5.0,0.02214683,1.0,1.0,repeated,1,blog
386.0,31.869279459920136,6.0,0.034301038,-1.0,1.0,repeated,1,frat
387.0,28.720126961392356,1.0,0.044990191,1.0,1.0,repeated,1,inch
388.0,13.733254519112773,11.0,0.050591242,-1.0,1.0,repeated,1,warn
389.0,11.801739979707822,0.0,0.027902666,-1.0,1.0,repeated,1,aqua
390.0,29.8101745122556,2.0,0.06653228,-1.0,1.0,repeated,1,high
391.0,22.261634885431,7.0,0.023417505,1.0,1.0,repeated,1,carp
392.0,25.6514020370302,5.0,0.042177067,1.0,1.0,repeated,1,pimp
393.0,13.091730992538748,5.0,0.046674826,-1.0,1.0,repeated,1,earn
394.0,22.42578662362614,6.0,0.012580767,1.0,1.0,repeated,1,posy
395.0,30.34703553506164,3.0,0.027090945,1.0,1.0,repeated,1,kelp
396.0,21.98826226408307,9.0,0.046073685,1.0,1.0,repeated,1,corn
397.0,18.66130092078601,2.0,0.013325894,-1.0,1.0,repeated,1,heft
398.0,17.31432525567218,7.0,0.037614514,-1.0,1.0,repeated,1,mild
399.0,13.737357576270814,10.0,0.035798492,-1.0,1.0,repeated,1,slit
400.0,28.95461241007352,10.0,0.045161174,1.0,1.0,repeated,1,pump
401.0,30.415093541581676,4.0,0.050542647,1.0,1.0,repeated,1,soup
402.0,23.25650754426477,7.0,0.025467504,-1.0,1.0,repeated,1,toil
403.0,23.436485187048163,7.0,0.008588758,1.0,1.0,repeated,1,cowl
404.0,13.46043877365027,10.0,0.044713018,-1.0,1.0,repeated,1,link
405.0,21.65229585874581,3.0,0.025316319,1.0,1.0,repeated,1,gulp
406.0,11.854583638716857,0.0,0.042968989,-1.0,1.0,repeated,1,envy
407.0,13.408328480597536,4.0,0.024841166,-1.0,1.0,repeated,1,sass
408.0,36.78241485381378,2.0,0.024677382,1.0,1.0,repeated,1,acne
409.0,12.918355147402224,3.0,0.025906661,-1.0,1.0,repeated,1,cuss
410.0,13.449592451966435,8.0,0.044318857,-1.0,1.0,repeated,1,slut
411.0,26.31084230759468,3.0,0.036705603,1.0,1.0,repeated,1,turf
412.0,30.366509227344153,9.0,0.025316319,1.0,1.0,repeated,1,hive
413.0,22.852014388103445,6.0,0.026047047,-1.0,1.0,repeated,1,rift
414.0,16.46904187882994,5.0,0.063308796,-1.0,1.0,repeated,1,poor
415.0,24.528509834283504,12.0,0.03816706,1.0,1.0,repeated,1,hunk
416.0,26.49818431278259,13.0,0.019742265,1.0,1.0,repeated,1,pane
417.0,22.477669820385938,12.0,0.03837224,1.0,1.0,repeated,1,dose
418.0,13.134431320632942,1.0,0.023016144,-1.0,1.0,repeated,1,mono
419.0,30.96698303610363,4.0,0.025161534,1.0,1.0,repeated,1,stub
420.0,13.41058308202725,7.0,0.031394323,-1.0,1.0,repeated,1,poof
421.0,14.120673534800542,11.0,0.043390148,-1.0,1.0,repeated,1,worn
422.0,25.939898725190716,3.0,0.043643923,1.0,1.0,repeated,1,plug
423.0,12.983786754155593,1.0,0.066480085,-1.0,1.0,repeated,1,john
424.0,21.44655764559971,4.0,0.007163298,1.0,1.0,repeated,1,jowl
425.0,29.158445154910783,1.0,0.046674826,1.0,1.0,repeated,1,lion
426.0,21.97809680065184,7.0,0.046694624,-1.0,1.0,repeated,1,flew
427.0,15.287694147400885,1.0,0.037740501,-1.0,1.0,repeated,1,numb
428.0,30.57792056394525,6.0,0.029027555,1.0,1.0,repeated,1,yarn
429.0,22.00384880993053,7.0,0.039270352,1.0,1.0,repeated,1,peak
430.0,26.426044924905558,6.0,0.019742265,-1.0,1.0,repeated,1,slur
431.0,12.80010033767471,5.0,0.026047047,-1.0,1.0,repeated,1,veer
432.0,25.72049716791674,2.0,0.037834092,1.0,1.0,repeated,1,quiz
433.0,12.481252779208397,0.0,0.017175717,-1.0,1.0,repeated,1,zips
434.0,13.195073122164384,1.0,0.067378197,-1.0,1.0,repeated,1,goes
435.0,21.601206357346918,2.0,0.027211533,1.0,1.0,repeated,1,germ
436.0,38.85593941832276,8.0,0.047185976,-1.0,1.0,repeated,1,math
437.0,24.25322870509221,11.0,0.023610086,1.0,1.0,repeated,1,bile
438.0,13.93211717965371,9.0,0.005419269,-1.0,1.0,repeated,1,gape
439.0,21.640332480268267,11.0,0.039981282,1.0,1.0,repeated,1,beep
440.0,14.101146706568125,14.0,0.050458055,-1.0,1.0,repeated,1,rate
441.0,22.158905688043106,4.0,0.043237163,-1.0,1.0,repeated,1,oath
442.0,21.43853645045419,7.0,0.029027555,1.0,1.0,repeated,1,stag
443.0,21.57758299300171,4.0,0.041626321,1.0,1.0,repeated,1,tray
444.0,28.921567327091587,11.0,0.040051475,1.0,1.0,repeated,1,mice
445.0,21.578288017366308,4.0,0.027677688,1.0,1.0,repeated,1,newt
446.0,27.04868596981452,8.0,0.020629578,-1.0,1.0,repeated,1,musk
447.0,12.239758197133568,2.0,0.019742265,-1.0,1.0,repeated,1,dyer
448.0,22.587694870464812,2.0,0.012580767,-1.0,1.0,repeated,1,serf
449.0,21.350978317480916,3.0,0.02500315,1.0,1.0,repeated,1,gimp
450.0,20.665066472535745,0.0,0.038485628,1.0,1.0,repeated,1,ammo
451.0,25.272536299763644,9.0,0.040415039,1.0,1.0,repeated,1,bolt
452.0,21.251262420323577,3.0,0.041217761,-1.0,1.0,repeated,1,unto
453.0,22.417241894378712,10.0,0.023016144,1.0,1.0,repeated,1,punt
454.0,23.483094664692615,11.0,0.014006227,-1.0,1.0,repeated,1,dote
455.0,23.20562006787708,9.0,0.03816706,-1.0,1.0,repeated,1,mode
456.0,21.958222678014074,12.0,0.02500315,1.0,1.0,repeated,1,pail
457.0,20.938665463302407,3.0,0.019090729,1.0,1.0,repeated,1,oxen
458.0,22.266073247064863,13.0,0.036599413,1.0,1.0,repeated,1,hull
459.0,22.43233469246683,9.0,0.041196163,-1.0,1.0,repeated,1,hush
460.0,24.03142648075139,11.0,0.005419269,-1.0,1.0,repeated,1,balk
461.0,21.866677973639874,3.0,0.037054769,1.0,1.0,repeated,1,loaf
462.0,23.124932967087453,5.0,0.053236983,-1.0,1.0,repeated,1,babe
463.0,13.67246574664841,3.0,0.023797268,-1.0,1.0,repeated,1,blip
464.0,26.498240494407998,13.0,0.040371844,1.0,1.0,repeated,1,bean
465.0,21.950209821036363,5.0,0.049149583,1.0,1.0,repeated,1,horn
466.0,20.802839908782992,0.0,0.026185634,1.0,1.0,repeated,1,anus
467.0,30.32328067783604,13.0,0.029580101,1.0,1.0,repeated,1,gill
468.0,31.7184688487087,4.0,0.027564299,-1.0,1.0,repeated,1,twat
469.0,14.633805269934822,12.0,0.040326848,-1.0,1.0,repeated,1,pose
470.0,13.16889955031002,2.0,0.048883209,-1.0,1.0,repeated,1,josh
471.0,13.67476902975711,8.0,0.032629002,-1.0,1.0,repeated,1,gaze
472.0,18.49587716532173,4.0,0.028636994,-1.0,1.0,repeated,1,cram
473.0,18.60748015618759,10.0,0.032866579,-1.0,1.0,repeated,1,mend
474.0,24.598231970017213,1.0,0.017998236,1.0,1.0,repeated,1,wren
475.0,25.263760841025487,8.0,0.026842569,1.0,1.0,repeated,1,dusk
476.0,12.976227064701135,0.0,0.036378035,-1.0,1.0,repeated,1,void
477.0,22.068990334365,12.0,0.03969511,1.0,1.0,repeated,1,bunk
478.0,27.124456852176422,8.0,0.047967099,-1.0,1.0,repeated,1,noon
479.0,21.12404044072108,1.0,0.041257357,1.0,1.0,repeated,1,auto
480.0,29.64451356759331,10.0,0.040569824,1.0,1.0,repeated,1,cord
481.0,13.812124864569963,10.0,0.031252137,-1.0,1.0,repeated,1,boon
482.0,13.658213764545739,10.0,0.038654812,-1.0,1.0,repeated,1,warp
483.0,21.81161934883415,9.0,0.032981768,1.0,1.0,repeated,1,flap
484.0,25.084938713381852,3.0,0.047745721,-1.0,1.0,repeated,1,clue
485.0,13.9712560554643,2.0,0.0214251,-1.0,1.0,repeated,1,coed
486.0,21.157019490013113,0.0,0.022593186,1.0,1.0,repeated,1,czar
487.0,28.96669823577551,1.0,0.039218157,1.0,1.0,repeated,1,stir
488.0,20.9476760577356,0.0,0.036705603,1.0,1.0,repeated,1,iced
489.0,21.561276878847373,7.0,0.03193787,1.0,1.0,repeated,1,flop
490.0,12.077428772562497,1.0,0.016254207,-1.0,1.0,repeated,1,crux
491.0,13.861971550241222,7.0,0.02500315,-1.0,1.0,repeated,1,blot
492.0,30.397103554491686,1.0,0.026047047,1.0,1.0,repeated,1,smog
493.0,21.80440571490903,8.0,0.04000468,1.0,1.0,repeated,1,hike
494.0,16.050581130964325,1.0,0.041257357,-1.0,1.0,repeated,1,ahem
495.0,13.27695685126129,6.0,0.052358669,-1.0,1.0,repeated,1,harm
496.0,19.090250673799595,11.0,0.038764601,-1.0,1.0,repeated,1,lust
497.0,23.44456799726706,17.0,0.019742265,1.0,1.0,repeated,1,pore
498.0,12.886675746522922,1.0,0.023610086,-1.0,1.0,repeated,1,saga
499.0,29.82757880100919,10.0,0.037258149,1.0,1.0,repeated,1,pike
500.0,27.677446870600342,7.0,0.028010655,-1.0,1.0,repeated,1,rung
501.0,21.664457817234712,2.0,0.051008801,1.0,1.0,repeated,1,tied
502.0,13.21794850972043,2.0,0.058316085,-1.0,1.0,repeated,1,holy
503.0,32.66180008087081,5.0,0.028224834,1.0,1.0,repeated,1,spur
504.0,13.318171595514775,3.0,0.017598675,-1.0,1.0,repeated,1,wiry
505.0,23.157172656768942,5.0,0.058379079,-1.0,1.0,repeated,1,tony
506.0,14.473826834948108,9.0,0.044964993,-1.0,1.0,repeated,1,fond
507.0,15.054107735970874,10.0,0.019742265,-1.0,1.0,repeated,1,mull
508.0,21.625680091314106,6.0,0.040460035,1.0,1.0,repeated,1,geek
509.0,20.891430691303277,0.0,0.023610086,1.0,1.0,repeated,1,kiwi
510.0,35.17539366805009,4.0,0.047205774,1.0,1.0,repeated,1,tube
511.0,21.692055022035316,8.0,0.02744911,1.0,1.0,repeated,1,tush
